OBJECTID,Installati,FacilityID,Owner,Class,Height,Foundation,Grounded,Style,UsageType,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
140,73958400000,P34,Utility, ,40, , ,NORM,DST,{1C11DF6A-52BA-42D3-8D35-E31F9E9BA220},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78601026,-88.15168539
141,73958400000,P35,Utility,3,40,BUR,N,NORM,DST,{7D3F12A1-22A0-4E50-9EDA-DA29C4571C8C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78633577,-88.1516411
142,73958400000,P36,Utility,3,40,BUR,N,NORM,DST,{60330BFA-D7FA-4924-B959-529A28805EBA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7865814,-88.1516064
143,116467200000,P3L,Utility,3,40,BUR,N,NORM,DST,{2DDFF0B4-27DD-4446-A424-89BA1CE8790A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78506341,-88.15049165
144,116467200000,P3K,Utility,3,40,BUR,N,NORM,DST,{73615BC9-CC8D-453E-961A-283C91BCA07F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78476594,-88.15051005
145,116467200000,P3H,Utility,3,40,BUR,N,NORM,DST,{1E26A2BA-DF82-4BDA-B624-B140302D7FF2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78392226,-88.15061933
146,116467200000,P3J,Utility,3,40,BUR,N,NORM,DST,{37D01AB5-0696-49EC-94AB-DE4B8405ABD8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7844218,-88.15055058
147,116467200000,P3G,Utility,3,40,BUR,N,NORM,DST,{DF1CA427-B953-491A-B832-A8F9C4139EA3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78359282,-88.15066847
148,116467200000,P3F,Utility,3,40,BUR,N,NORM,DST,{8732FF06-A8FB-4893-81A0-E3535B9DE503},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78340889,-88.15068656
149,116467200000,P3E,Utility,3,40,BUR,N,NORM,DST,{07A0368D-FF57-45FF-A67D-114F4F4B49D8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7830661,-88.15071833
150,1378771200000,P3D,Utility,3,40,BUR,N,NORM,DST,{08BD2026-1331-4B8C-93C1-F5E52A16EE93},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78279315,-88.15074291
151,116467200000,P3A,Utility,3,40,BUR,N,NORM,DST,{5D6AFA3F-8632-4847-9703-6A2C3A0903E8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78187424,-88.15081105
152,116467200000,P2,Utility,3,40,BUR,N,NORM,DST,{528BC45C-E9FD-4872-B6D1-E38CA52E2230},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78167375,-88.15127387
153,116467200000,P3-1,Utility,3,40,BUR,N,NORM,DST,{1B559D39-4B2E-4432-9448-AB8DAFEDD8AA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78139492,-88.1508983
154,116467200000,P3-2,Utility,3,40,BUR,N,NORM,DST,{9DC8D2AE-22F0-4D65-93C5-37125141087A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78112127,-88.15090961
155,116467200000,P3-3,Utility, ,40, , ,NORM,DST,{27034793-BEAA-4BB8-87F8-38E17EFFD3AC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78085028,-88.15092527
156,129081600000,P10L,Utility,3,40,BUR,N,NORM,DST,{3145D920-5893-43C1-BB00-ADDB6A765C01},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78549225,-88.14797533
157,129081600000,P10K,Utility,3,40,BUR,N,NORM,DST,{B9C6F7BB-13C2-428E-A12A-034044AA2839},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78521902,-88.14798964
158,129081600000,P10I,Utility,3,40,BUR,N,NORM,DST,{A119D9AF-59DA-4858-BBB4-B7945B211882},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78461439,-88.14801008
159,129081600000,P10H,Utility,3,40,BUR, ,NORM,DST,{C2D50A80-8358-4C43-8BE8-12316D06725A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78435363,-88.14801957
160,129081600000,P10G,Utility,3,40,BUR,N,NORM,DST,{E9FBA626-A529-442B-8220-24EC78322312},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78403248,-88.14802724
161,129081600000,P10F,Utility,3,40,BUR,N,NORM,DST,{1FD3AD40-99FF-4EF8-A61B-806A33F2CE12},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7837671,-88.14803597
162,129081600000,P10E,Utility,3,40,BUR,N,NORM,DST,{12435E31-EB21-4FA0-9FDB-1612F9D89AA9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78352711,-88.1480435
163,129081600000,P10D,Utility,3,40,BUR,N,NORM,DST,{7B8A9926-2B5F-4D26-B9D6-99D9FD8E7A61},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.783238,-88.1480583
164,131414400000,P10C,Utility,3,40,BUR,N,NORM,DST,{2483CDBD-1385-4456-A138-EDE1BC97914A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7829637,-88.14807277
165,129081600000,P10B,Utility,3,40,BUR,N,NORM,DST,{03BB7309-0EAB-4610-883C-7A3DD9D6061B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78274413,-88.14808421
166,129081600000,P10A,Utility,3,40,BUR,N,NORM,DST,{2F9C2A9D-3108-415C-A797-0BB0B155C61F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78237072,-88.14810284
167,129081600000,P10,Utility,3,40,BUR, ,NORM,DST,{EA1BFF61-73C3-448D-9FA9-B69063196E52},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78211797,-88.14811556
168,76723200000,P1,Utility,3,40,BUR,N,NORM,DST,{176996C9-85D5-4F52-B577-2D777A2CD174},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78815306,-88.14734309
169,116467200000,P15,Utility,3,40,BUR,N,NORM,DST,{49445F58-2D22-4153-A70B-93B87DCCB5C5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78141875,-88.15227656
170,116467200000,P16,Utility,3,40,BUR,N,NORM,DST,{6CE15897-160A-4CEE-8042-408B3EA3DAAC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78121158,-88.15230595
171,116467200000,P17,Utility,3,40,BUR,N,NORM,RWL,{933B84BC-B630-4E48-AAE0-4DA1FBB18F64},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78041513,-88.15244415
172,116467200000,P16,Utility,3,40,BUR,N,NORM,DST,{ABE51491-50F9-4232-9843-F99BECA1C6C1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78059783,-88.15241551
173,116467200000,P17,Utility,3,40,BUR,N,NORM,DST,{FD083FF9-ACAB-408E-88FD-A1E6243E0B70},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78087082,-88.15237158
174,118972800000,P18,Utility,3,40,BUR,N,NORM,DST,{77B446D4-6B26-4C80-AFE1-957A8430E03D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78009054,-88.15248977
175,116467200000,P1,Utility,3,40,BUR,N,NORM,DST,{41383507-DC13-4709-B751-175871AA782E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78167929,-88.1518157
176,116467200000,P3,Utility,3,40,BUR,N,NORM,DST,{F02B2DBB-85EF-43B6-9179-E2C4FA5A886C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78167373,-88.15083077
177,121910400000,P4,Utility,3,40,BUR,N,NORM,DST,{20A2135D-CF03-414C-8838-74DD907C2B15},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78166767,-88.1503682
178,121910400000,P5,Utility,3,40,BUR,N,NORM,DST,{311A3CAA-508E-42F8-A0C4-D67B7DFC6E11},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78169646,-88.14987647
179,129081600000,P6,Utility,3,40,BUR,N,NORM,DST,{D685BE06-AA39-4CB3-973C-73348F43FC66},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78179494,-88.14943553
180,129081600000,P7,Utility,3,40,BUR,N,NORM,DST,{0466FA39-8E3D-4ACF-A787-7FD96FFE46F7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78193283,-88.14900882
181,129081600000,P8,Utility,3,40,BUR,N,NORM,DST,{8C93AE6E-92FC-47E8-AFB2-D2D279AB34E8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78212223,-88.14881173
182,129081600000,P9,Utility,3,40,BUR,N,NORM,DST,{35218668-F7F3-4919-9CD8-E27FED0BBDF3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78212981,-88.14847848
183,129081600000,P11,Utility,3,40,BUR,N,NORM,DST,{67188AF4-5649-4597-A17C-43A4F7129C48},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78210646,-88.14772083
184,121910400000,P6A,Utility,3,40,BUR,N,NORM,DST,{DC41AD29-FC5C-4115-8C60-968AFDDE16AB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78209867,-88.14942259
185,121910400000,P6C,Utility,3,40,BUR,N,NORM,DST,{43260509-5191-40AA-A6E4-000B6607DA96},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78264784,-88.14939395
186,1352678400000,P6D,Utility,3,40,BUR,N,NORM,DST,{3E9A4CAD-11DA-41FB-B576-DD93FBECDD5C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78292314,-88.14937871
187,121910400000,P6E,Utility,3,40,BUR,N,NORM,DST,{BB037BF7-4A48-449A-B62C-2DCB10FBB555},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78319782,-88.14936347
188,121910400000,P6M,Utility,3,40,BUR,N,NORM,DST,{B2CF2C1B-1581-4A63-AAF3-C7E6964978F1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78555251,-88.14922286
189,121910400000,P6B,Utility,3,40,BUR,N,NORM,DST,{3EA22F9C-5B62-41AB-922E-554B72AE3F5E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78237302,-88.14940878
190,121910400000,P6F,Utility,3,40,BUR,N,NORM,DST,{68CA21DE-F1FD-4B5A-B5D8-E51A658477B0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78347338,-88.149348
191,121910400000,P6G,Utility,3,40,BUR,N,NORM,DST,{292D121B-B95F-4D0D-9C68-12E6996EE6DE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78381834,-88.14933025
192,121910400000,P6H,Utility,3,40,BUR,N,NORM,DST,{F2C39C64-927A-41C4-AB74-A1F5008C250B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78413085,-88.14932189
193,121910400000,P6I,Utility,3,40,BUR,N,NORM,DST,{147DDFB2-24C7-4F3D-8231-9A45134B2CDC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78439716,-88.14931113
194,124416000000,P6L,Utility,3,40,BUR,N,NORM,DST,{0D79C9A6-8D3C-41CA-9743-E695E00E710B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78533123,-88.14923852
195,121910400000,P6K,Utility,3,40,BUR,N,NORM,DST,{3A33F8E9-8E68-4663-A7FA-3A1542799496},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78502609,-88.14926547
196,121910400000,P6-1,Utility,3,40,BUR,N,NORM,DST,{C81F8954-7850-4C3C-B87F-48E0541767FC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78152589,-88.14944665
197,121910400000,P6-2,Utility,3,40,BUR,N,NORM,DST,{B2030047-DC50-4C4F-A893-5FB375E10C69},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78124781,-88.14945776
198,129081600000,P10J,Utility, ,40, , ,NORM,DST,{0DACB6D7-4D01-4FFF-96C3-90DB41BB9EA9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78498952,-88.14799693
199,1391644800000,P15-1,Utility,3,40,BUR, ,NORM,DST,{0AD10673-7F4A-4B15-8DFF-0EFEBCCA50BF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79324714,-88.15426449
200,129081600000,P10-1,Utility,3,40,BUR,N,NORM,DST,{24A18D0D-40B0-459A-B28D-05B09BC73290},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78184638,-88.14811365
201,129081600000,P10-2,Utility,3,40,BUR,N,NORM,DST,{34AF6306-A30A-48B0-A60E-41768F39D73A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78162181,-88.14812072
202,129081600000,P10-3,Utility,3,40,BUR,N,NORM,DST,{8C4745C9-5718-42F8-85C8-E1A917C9B803},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78142876,-88.14812658
203,129081600000,P10-4,Utility,3,40,BUR,N,NORM,DST,{79375EF4-7430-4AE8-95F5-0BFF1937789D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78128944,-88.14813069
204,131414400000,P10-5,Utility,3,40,BUR,N,NORM,DST,{44CDF356-0F8D-4693-B61A-564F8891BC8B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78101108,-88.14813873
205,155952000000,P3-5,Utility, ,40, ,N,NORM,AL,{0F04F32B-04A9-4684-A3FD-889171BC4AD1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78013839,-88.15094417
206,168393600000,P3-4L1,Utility,NA,40,BWC,N,NORM,AL,{95F13AD9-A0EB-4194-8993-C74B777EFF16},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78041112,-88.1508716
207,116467200000,P3B,Utility,3,40,BUR,N,NORM,DST,{017094CF-2EE5-446B-9429-6DCD6FC97566},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78219109,-88.15078865
208,116467200000,P3C,Utility,3,40,BUR,N,NORM,DST,{C0DC7FD3-A029-4F75-8A1F-07D343C51427},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78252443,-88.15076467
209,116467200000,P3I,Utility,3,40,BUR,N,NORM,DST,{787CBE21-B555-49E1-84A9-86E4ABD82339},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78415635,-88.15058812
210,1212796800000,P3-4,Utility, ,40, , ,NORM,DST,{A18292D8-A0F9-42AE-91E8-C9DADB9CE9C5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78047045,-88.15095578
211,168393600000,P3-4L2,Utility,NA,40,BWC,N,NORM,AL,{C745100A-56D9-4354-A138-B8D5E0CAE7FC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78074238,-88.1501388
212,168393600000,P3-4L3,Utility,NA,40,BWC,N,NORM,AL,{A9F72F6C-8CB2-4814-93FB-EC4DCBBD30CC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78041284,-88.15162155
213,363398400000,P13,Utility, ,40, , ,NORM,DST,{5190F86B-E0BD-4C6D-A522-3C39D5478F20},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78942835,-88.14342612
214,363398400000,P11,Utility,3,40,BUR,N,NORM,DST,{6EBF3D09-BDE2-475F-BE21-DDD558BDCA00},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78889587,-88.14344997
215,363398400000,P12,Utility,3,40,BUR,N,NORM,DST,{068341A4-F017-4616-ABE5-1A4C768749CE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78917188,-88.1434392
216,363398400000,P10,Utility,3,40,BUR,N,NORM,DST,{79FA1D60-4F19-41C7-AFB7-7DA35FB17397},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78839889,-88.14346881
217,76723200000,P2,Utility,3,40,BUR,N,NORM,DST,{C63A4236-6FA1-4FC4-BE73-CA0A25D704AA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78816464,-88.1477178
218,73958400000,P3,Utility,3,40,BUR,N,NORM,DST,{4E4F3DD7-F211-4704-87CC-60843C43BD1D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78816384,-88.14783163
219,76723200000,P3-1,Utility,3,40,BUR,N,NORM,DST,{448FA46A-2C12-44E5-AB7F-9B70BE2F1762},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78841669,-88.1478236
220,81993600000,P4,Utility,3,40,BUR,N,NORM,DST,{678E162F-8FCC-416F-B21E-76BEB3DA2306},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78819156,-88.14854313
221,79401600000,P5,Utility,3,40,BUR,N,NORM,DST,{BAC400CA-5A53-40BB-88EA-302F1B05FA49},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7882042,-88.14903044
222,82166400000,P6,Utility,3,40,BUR,N,NORM,DST,{DB96FA69-B5A6-4DF7-A666-806FB7008E92},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78822623,-88.14948846
223,79401600000,P5-1,Utility,3,40,BUR,N,NORM,AL,{2215BF64-7A50-40E6-B071-F0F7BE871968},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78831927,-88.1490171
224,82166400000,P7,Utility,3,40,BUR,N,NORM,AL,{9D015AD3-FE6F-4C96-8A17-2F5EDE33A20B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7882374,-88.15016098
225,76723200000,P19-2-4,Utility,3,40,BUR,N,NORM,DST,{580B5A55-6AAC-4B3A-BFF0-4CCBD5BEB0C5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78780514,-88.1478465
226,76723200000,P19-2-2,Utility,3,40,BUR,N,NORM,DST,{126670CF-208A-41EB-85A3-F010FD135A45},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78730663,-88.14786561
227,76723200000,P19-2-3,Utility,3,40,BUR,N,NORM,DST,{778F6A2E-FDE7-4821-AE5F-2854621F00A3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7875742,-88.14785589
228,1221609600000,P3-5,Utility,3,40,BUR,N,NORM,RWL,{C354FEC9-3A89-4A35-93C1-BF1B29B16B76},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78942162,-88.14778021
229,76723200000,P3-6,Utility,3,40,BUR,N,NORM,DST,{181FC39D-F2CB-4BB0-9FAF-9A4B503431D5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78967997,-88.14777283
230,76723200000,P3-7,Utility,3,40,BUR,N,NORM,DST,{3539DC33-6048-4008-9D16-BBB2E60531DA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78994197,-88.14776211
231,76723200000,P3-10,Utility,3,40,BUR,N,NORM,DST,{6DC2BCE8-94B9-4402-AF15-BA5AA7D9A542},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79067786,-88.14773085
232,76723200000,P3-11,Utility,3,40,BUR,N,NORM,DST,{FE280C0D-9578-47A1-9123-591B79998CB8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7909497,-88.14771998
233,76723200000,P3-12,Utility,3,40,BUR,N,NORM,DST,{19698622-7B27-4876-BE39-DDE7FDAF6BAB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79122999,-88.14770829
234,76723200000,P3-15,Utility,3,40,BUR,N,NORM,AL,{E3D94995-7AA2-407F-BE1C-0153827FBF6A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79207155,-88.14766811
235,76723200000,P3-114,Utility,3,40,BUR,N,NORM,DST,{525CBDCD-5FE1-41FB-B7E9-E26D334CE928},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79178636,-88.14768543
236,76723200000,P3-16,Utility,3,40,BUR,N,NORM,AL,{377975CB-6F11-44FC-BC00-607CE693F30B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79236763,-88.1476608
237,76723200000,P3-17,Utility,3,40,BUR,N,NORM,DST,{FEAEBFCD-E345-4F70-A4DE-84824744F361},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79264385,-88.14764855
238,76723200000,P3-18,Utility,3,40,BUR,N,NORM,DST,{5BF17F2C-D5E1-4B39-9E1D-09A818E6D35B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79305775,-88.14763708
239,76723200000,P3-19,Utility,3,40,BUR,N,NORM,DST,{797A4201-E2D2-43B2-B5EF-B2E238159A77},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79340995,-88.14763387
240,76723200000,P3-13,Utility,3,40,BUR,N,NORM,DST,{811D6EA5-31F5-4730-902B-FF55BA7C54B9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79150886,-88.14769675
241,76723200000,P3-9,Utility,3,40,BUR,N,NORM,DST,{3589214B-7D23-4A8D-B9D7-4B85A33F668D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79035992,-88.14774472
242,76723200000,P3-4,Utility,3,40,BUR,N,NORM,DST,{0A537394-C85B-4A65-B3D2-1CDD49F9E185},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78909269,-88.14779629
243,76723200000,P3-2,Utility,3,40,BUR,N,NORM,DST,{6489BCC0-1B66-4AB9-BEA6-C01EC78AA289},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78868551,-88.14781219
244,76723200000,P19-2B,Utility,3,40,BUR,N,NORM,DST,{F5A9ECF6-2ADE-4F89-95F5-09351C6108C3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78641922,-88.14789626
245,79401600000,P5-2,Utility,3,40,BUR,N,NORM,DST,{B45D996F-D3C4-4DFB-B62E-FEEA0D59EAAF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78858398,-88.1490048
246,79401600000,P5-3,Utility,3,40,BUR,N,NORM,DST,{563C1153-6C3E-4F46-ACDC-7859A85442A5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78885531,-88.14899391
247,79401600000,P5-5,Utility,3,40,BUR,N,NORM,DST,{AB8AFCAE-7AD0-4880-9233-4E97402982D1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78945613,-88.14897004
248,79401600000,P5-4,Utility,3,40,BUR,N,NORM,DST,{BB4065C1-2537-4E11-8263-7F2FCDFEDF6B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78912727,-88.14898281
249,79401600000,P5-7,Utility,3,40,BUR,N,NORM,DST,{C26DBD0F-812C-4E83-8105-5715D73CD648},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78997663,-88.14894753
250,79401600000,P5-6,Utility,3,40,BUR,N,NORM,DST,{103E662E-1A07-47D7-B5CA-A9D8BD550DEC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78970117,-88.14895907
251,79401600000,P5-9,Utility,3,40,BUR,N,NORM,DST,{56EA6B50-0264-4E75-AC69-50EEFA601A15},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7903947,-88.14892945
252,79401600000,P5-11,Utility,3,40,BUR,N,NORM,DST,{CD8BF91D-4837-486D-BD03-9064DC0989FA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79098381,-88.14890378
253,79401600000,P5-10,Utility,3,40,BUR,N,NORM,AL,{D1EA5452-A71F-4AD6-B59E-1DAD90A2B79F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79067529,-88.14891718
254,79401600000,P5-13,Utility,3,40,BUR,N,NORM,DST,{B8397C23-90CE-477B-A83F-716D5337629B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79153981,-88.14888052
255,79401600000,P5-14,Utility,3,40,BUR,N,NORM,DST,{A2484A01-616C-43C3-B0D7-65156BABC144},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79181617,-88.14886931
256,79401600000,P5-15,Utility,3,40,BUR,N,NORM,AL,{06FBBA77-3A8C-4BB7-96C3-4CB159A9BE52},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79211955,-88.14885717
257,79401600000,P5-12,Utility,3,40,BUR,N,NORM,DST,{7A132129-0625-4D50-98A2-DD95421EC30F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79126277,-88.14889194
258,79401600000,P5-16,Utility,3,40,BUR,N,NORM,DST,{E14A8FEB-EA9B-4BA4-AB5A-001D8E256237},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79239487,-88.14884626
259,79401600000,P5-18,Utility,3,40,BUR,N,NORM,DST,{7EF03CE4-80DC-4904-A0BB-FD46B139BA80},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79286206,-88.14882416
260,79401600000,P5-19,Utility,3,40,BUR,N,NORM,DST,{6E6BC23A-67A6-4B54-AF9C-3C55BF828A66},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79322974,-88.1488026
261,79401600000,P5-20,Utility,3,40,BUR,N,NORM,DST,{86A52C8C-4E9D-4EC1-BF8D-E5FCEC863991},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79352328,-88.14878133
262,79401600000,P5-21,Utility,3,40,BUR,N,NORM,DST,{4744C96D-78D8-4C64-9E93-A91701F66CED},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79354611,-88.14923724
263,79401600000,P5-22,Utility,3,40,BUR,N,NORM,DST,{49170F41-CD9D-465E-8CE8-51E81ECD66CD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79380283,-88.14922953
264,79401600000,P5A,Utility,3,40,BUR,N,NORM,DST,{ED3F0CC1-AAD1-49B5-B303-918039518CA5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78788027,-88.14903208
265,79401600000,P5D,Utility,3,40,BUR,N,NORM,YRD,{A8D90D50-66AC-4281-B1C5-BAFF46CC193F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78706769,-88.14906272
266,79401600000,P5C,Utility,3,40,BUR,N,NORM,DST,{01DE15FA-23EC-45F7-AE59-4A68DC3B14ED},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78733873,-88.14905247
267,79401600000,P5E,Utility,3,40,BUR,N,NORM,DST,{A9301BEB-FB7B-4930-993B-D93623D14606},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78677394,-88.14907279
268,79401600000,P5H,Utility,NA,40,BWC,N,NORM,AL,{BA34A78C-940A-4215-ADBB-37006FF6B066},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.7858318,-88.14919244
269,79401600000,P5G,Utility,3,40,BUR,N,NORM,DST,{B7915A20-B588-441A-B130-83A9ACB5ECF7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78618062,-88.14912869
270,79401600000,P5F,Utility,3,40,BUR,N,NORM,DST,{2C3AF786-CB4B-4AC1-B07B-7C52914539C9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78649665,-88.14908113
271,79401600000,P5B,Utility,3,40,BUR,N,NORM,DST,{ED81C89B-2A69-47DA-A23E-492B7840B2C2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78760984,-88.1490422
272,82166400000,P7-1,Utility,3,40,BUR,N,NORM,DST,{A83FE9B5-E5B7-4303-BD01-6F6A45916783},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78850992,-88.15015394
273,82166400000,P7-2,Utility,3,40,BUR,N,NORM,DST,{C306B7A0-3590-483E-8076-ECD97AF07A84},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78875544,-88.15014377
274,82166400000,P7-3,Utility,3,40,BUR,N,NORM,DST,{49280926-8ADB-4A88-A00D-09D45C7FCB5A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78902836,-88.15013233
275,82166400000,P7-4,Utility,3,40,BUR,N,NORM,DST,{F49769C4-4044-45AB-AE43-4035BB36D669},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.78930155,-88.15012077
